# big5	font	index
D24F	STDFONT	6829
D250	STDFONT	6830
D251	STDFONT	6831
D252	STDFONT	6832
D253	STDFONT	6833
D254	STDFONT	6834
D255	STDFONT	6835
D256	STDFONT	6836
D257	STDFONT	6837
D258	STDFONT	6838
D259	STDFONT	6839
D25A	STDFONT	6840
D25B	STDFONT	6841
D25C	STDFONT	6842
D25D	STDFONT	6843
D25E	STDFONT	6844
D25F	STDFONT	6845
D260	STDFONT	6846
D261	STDFONT	6847
D262	STDFONT	6848
D263	STDFONT	6849
D264	STDFONT	6850
D265	STDFONT	6851
D266	STDFONT	6852
D267	STDFONT	6853
D268	STDFONT	6854
D269	STDFONT	6855
D26A	STDFONT	6856
D26B	STDFONT	6857
D26C	STDFONT	6858
D26D	STDFONT	6859
D26E	STDFONT	6860
D26F	STDFONT	6861
D270	STDFONT	6862
D271	STDFONT	6863
D272	STDFONT	6864
D273	STDFONT	6865
D274	STDFONT	6866
D275	STDFONT	6867
D276	STDFONT	6868
D277	STDFONT	6869
D278	STDFONT	6870
D279	STDFONT	6871
D27A	STDFONT	6872
D27B	STDFONT	6873
D27C	STDFONT	6874
D27D	STDFONT	6875
D27E	STDFONT	6876
D2A1	STDFONT	6877
D2A2	STDFONT	6878
D2A3	STDFONT	6879
D2A4	STDFONT	6880
D2A5	STDFONT	6881
D2A6	STDFONT	6882
D2A7	STDFONT	6883
D2A8	STDFONT	6884
D2A9	STDFONT	6885
D2AA	STDFONT	6886
D2AB	STDFONT	6887
D2AC	STDFONT	6888
D2AD	STDFONT	6889
D2AE	STDFONT	6890
D2AF	STDFONT	6891
D2B0	STDFONT	6892
D2B1	STDFONT	6893
D2B2	STDFONT	6894
D2B3	STDFONT	6895
D2B4	STDFONT	6896
D2B5	STDFONT	6897
D2B6	STDFONT	6898
D2B7	STDFONT	6899
D2B8	STDFONT	6900
D2B9	STDFONT	6901
D2BA	STDFONT	6902
D2BB	STDFONT	6903
D2BC	STDFONT	6904
D2BD	STDFONT	6905
D2BE	STDFONT	6906
D2BF	STDFONT	6907
D2C0	STDFONT	6908
D2C1	STDFONT	6909
D2C2	STDFONT	6910
D2C3	STDFONT	6911
D2C4	STDFONT	6912
D2C5	STDFONT	6913
D2C6	STDFONT	6914
D2C7	STDFONT	6915
D2C8	STDFONT	6916
D2C9	STDFONT	6917
D2CA	STDFONT	6918
D2CB	STDFONT	6919
D2CC	STDFONT	6920
D2CD	STDFONT	6921
D2CE	STDFONT	6922
D2CF	STDFONT	6923
D2D0	STDFONT	6924
D2D1	STDFONT	6925
D2D2	STDFONT	6926
D2D3	STDFONT	6927
D2D4	STDFONT	6928
D2D5	STDFONT	6929
D2D6	STDFONT	6930
D2D7	STDFONT	6931
D2D8	STDFONT	6932
D2D9	STDFONT	6933
D2DA	STDFONT	6934
D2DB	STDFONT	6935
D2DC	STDFONT	6936
D2DD	STDFONT	6937
D2DE	STDFONT	6938
D2DF	STDFONT	6939
D2E0	STDFONT	6940
D2E1	STDFONT	6941
D2E2	STDFONT	6942
D2E3	STDFONT	6943
D2E4	STDFONT	6944
D2E5	STDFONT	6945
D2E6	STDFONT	6946
D2E7	STDFONT	6947
D2E8	STDFONT	6948
D2E9	STDFONT	6949
D2EA	STDFONT	6950
D2EB	STDFONT	6951
D2EC	STDFONT	6952
D2ED	STDFONT	6953
D2EE	STDFONT	6954
D2EF	STDFONT	6955
D2F0	STDFONT	6956
D2F1	STDFONT	6957
D2F2	STDFONT	6958
D2F3	STDFONT	6959
D2F4	STDFONT	6960
D2F5	STDFONT	6961
D2F6	STDFONT	6962
D2F7	STDFONT	6963
D2F8	STDFONT	6964
D2F9	STDFONT	6965
D2FA	STDFONT	6966
D2FB	STDFONT	6967
D2FC	STDFONT	6968
D2FD	STDFONT	6969
D2FE	STDFONT	6970
D340	STDFONT	6971
D341	STDFONT	6972
D342	STDFONT	6973
D343	STDFONT	6974
D344	STDFONT	6975
D345	STDFONT	6976
D346	STDFONT	6977
D347	STDFONT	6978
D348	STDFONT	6979
D349	STDFONT	6980
D34A	STDFONT	6981
D34B	STDFONT	6982
D34C	STDFONT	6983
D34D	STDFONT	6984
D34E	STDFONT	6985
D34F	STDFONT	6986
D350	STDFONT	6987
D351	STDFONT	6988
D352	STDFONT	6989
D353	STDFONT	6990
D354	STDFONT	6991
D355	STDFONT	6992
D356	STDFONT	6993
D357	STDFONT	6994
D358	STDFONT	6995
D359	STDFONT	6996
D35A	STDFONT	6997
D35B	STDFONT	6998
D35C	STDFONT	6999
D35D	STDFONT	7000
D35E	STDFONT	7001
D35F	STDFONT	7002
D360	STDFONT	7003
D361	STDFONT	7004
D362	STDFONT	7005
D363	STDFONT	7006
D364	STDFONT	7007
D365	STDFONT	7008
D366	STDFONT	7009
D367	STDFONT	7010
D368	STDFONT	7011
D369	STDFONT	7012
D36A	STDFONT	7013
D36B	STDFONT	7014
D36C	STDFONT	7015
D36D	STDFONT	7016
D36E	STDFONT	7017
D36F	STDFONT	7018
D370	STDFONT	7019
D371	STDFONT	7020
D372	STDFONT	7021
D373	STDFONT	7022
D374	STDFONT	7023
D375	STDFONT	7024
D376	STDFONT	7025
D377	STDFONT	7026
D378	STDFONT	7027
D379	STDFONT	7028
D37A	STDFONT	7029
D37B	STDFONT	7030
D37C	STDFONT	7031
D37D	STDFONT	7032
D37E	STDFONT	7033
D3A1	STDFONT	7034
D3A2	STDFONT	7035
D3A3	STDFONT	7036
D3A4	STDFONT	7037
D3A5	STDFONT	7038
D3A6	STDFONT	7039
D3A7	STDFONT	7040
D3A8	STDFONT	7041
D3A9	STDFONT	7042
D3AA	STDFONT	7043
D3AB	STDFONT	7044
D3AC	STDFONT	7045
D3AD	STDFONT	7046
D3AE	STDFONT	7047
D3AF	STDFONT	7048
D3B0	STDFONT	7049
D3B1	STDFONT	7050
D3B2	STDFONT	7051
D3B3	STDFONT	7052
D3B4	STDFONT	7053
D3B5	STDFONT	7054
D3B6	STDFONT	7055
D3B7	STDFONT	7056
D3B8	STDFONT	7057
D3B9	STDFONT	7058
D3BA	STDFONT	7059
D3BB	STDFONT	7060
D3BC	STDFONT	7061
D3BD	STDFONT	7062
D3BE	STDFONT	7063
D3BF	STDFONT	7064
D3C0	STDFONT	7065
D3C1	STDFONT	7066
D3C2	STDFONT	7067
D3C3	STDFONT	7068
D3C4	STDFONT	7069
D3C5	STDFONT	7070
D3C6	STDFONT	7071
D3C7	STDFONT	7072
D3C8	STDFONT	7073
D3C9	STDFONT	7074
D3CA	STDFONT	7075
D3CB	STDFONT	7076
D3CC	STDFONT	7077
D3CD	STDFONT	7078
D3CE	STDFONT	7079
D3CF	STDFONT	7080
D3D0	STDFONT	7081
D3D1	STDFONT	7082
D3D2	STDFONT	7083
D3D3	STDFONT	7084
D3D4	STDFONT	7085
D3D5	STDFONT	7086
D3D6	STDFONT	7087
D3D7	STDFONT	7088
D3D8	STDFONT	7089
D3D9	STDFONT	7090
D3DA	STDFONT	7091
D3DB	STDFONT	7092
D3DC	STDFONT	7093
D3DD	STDFONT	7094
D3DE	STDFONT	7095
D3DF	STDFONT	7096
D3E0	STDFONT	7097
D3E1	STDFONT	7098
D3E2	STDFONT	7099
D3E3	STDFONT	7100
D3E4	STDFONT	7101
D3E5	STDFONT	7102
D3E6	STDFONT	7103
D3E7	STDFONT	7104
D3E8	STDFONT	7105
D3E9	STDFONT	7106
D3EA	STDFONT	7107
D3EB	STDFONT	7108
D3EC	STDFONT	7109
D3ED	STDFONT	7110
D3EE	STDFONT	7111
D3EF	STDFONT	7112
D3F0	STDFONT	7113
D3F1	STDFONT	7114
D3F2	STDFONT	7115
D3F3	STDFONT	7116
D3F4	STDFONT	7117
D3F5	STDFONT	7118
D3F6	STDFONT	7119
D3F7	STDFONT	7120
D3F8	STDFONT	7121
D3F9	STDFONT	7122
D3FA	STDFONT	7123
D3FB	STDFONT	7124
D3FC	STDFONT	7125
D3FD	STDFONT	7126
D3FE	STDFONT	7127
D440	STDFONT	7128
D441	STDFONT	7129
D442	STDFONT	7130
D443	STDFONT	7131
D444	STDFONT	7132
D445	STDFONT	7133
D446	STDFONT	7134
D447	STDFONT	7135
D448	STDFONT	7136
D449	STDFONT	7137
D44A	STDFONT	7138
D44B	STDFONT	7139
D44C	STDFONT	7140
D44D	STDFONT	7141
D44E	STDFONT	7142
D44F	STDFONT	7143
D450	STDFONT	7144
D451	STDFONT	7145
D452	STDFONT	7146
D453	STDFONT	7147
D454	STDFONT	7148
D455	STDFONT	7149
D456	STDFONT	7150
D457	STDFONT	7151
D458	STDFONT	7152
D459	STDFONT	7153
D45A	STDFONT	7154
D45B	STDFONT	7155
D45C	STDFONT	7156
D45D	STDFONT	7157
D45E	STDFONT	7158
D45F	STDFONT	7159
D460	STDFONT	7160
D461	STDFONT	7161
D462	STDFONT	7162
D463	STDFONT	7163
D464	STDFONT	7164
D465	STDFONT	7165
D466	STDFONT	7166
D467	STDFONT	7167
D468	STDFONT	7168
D469	STDFONT	7169
D46A	STDFONT	7170
D46B	STDFONT	7171
D46C	STDFONT	7172
D46D	STDFONT	7173
D46E	STDFONT	7174
D46F	STDFONT	7175
D470	STDFONT	7176
D471	STDFONT	7177
D472	STDFONT	7178
D473	STDFONT	7179
D474	STDFONT	7180
D475	STDFONT	7181
D476	STDFONT	7182
D477	STDFONT	7183
D478	STDFONT	7184
D479	STDFONT	7185
D47A	STDFONT	7186
D47B	STDFONT	7187
D47C	STDFONT	7188
D47D	STDFONT	7189
D47E	STDFONT	7190
D4A1	STDFONT	7191
D4A2	STDFONT	7192
D4A3	STDFONT	7193
D4A4	STDFONT	7194
D4A5	STDFONT	7195
D4A6	STDFONT	7196
D4A7	STDFONT	7197
D4A8	STDFONT	7198
D4A9	STDFONT	7199
D4AA	STDFONT	7200
D4AB	STDFONT	7201
D4AC	STDFONT	7202
D4AD	STDFONT	7203
D4AE	STDFONT	7204
D4AF	STDFONT	7205
D4B0	STDFONT	7206
D4B1	STDFONT	7207
D4B2	STDFONT	7208
D4B3	STDFONT	7209
D4B4	STDFONT	7210
D4B5	STDFONT	7211
D4B6	STDFONT	7212
D4B7	STDFONT	7213
D4B8	STDFONT	7214
D4B9	STDFONT	7215
D4BA	STDFONT	7216
D4BB	STDFONT	7217
D4BC	STDFONT	7218
D4BD	STDFONT	7219
D4BE	STDFONT	7220
D4BF	STDFONT	7221
D4C0	STDFONT	7222
D4C1	STDFONT	7223
D4C2	STDFONT	7224
D4C3	STDFONT	7225
D4C4	STDFONT	7226
D4C5	STDFONT	7227
D4C6	STDFONT	7228
D4C7	STDFONT	7229
D4C8	STDFONT	7230
D4C9	STDFONT	7231
D4CA	STDFONT	7232
D4CB	STDFONT	7233
D4CC	STDFONT	7234
D4CD	STDFONT	7235
D4CE	STDFONT	7236
D4CF	STDFONT	7237
D4D0	STDFONT	7238
D4D1	STDFONT	7239
D4D2	STDFONT	7240
D4D3	STDFONT	7241
D4D4	STDFONT	7242
D4D5	STDFONT	7243
D4D6	STDFONT	7244
D4D7	STDFONT	7245
D4D8	STDFONT	7246
D4D9	STDFONT	7247
D4DA	STDFONT	7248
D4DB	STDFONT	7249
D4DC	STDFONT	7250
D4DD	STDFONT	7251
D4DE	STDFONT	7252
D4DF	STDFONT	7253
D4E0	STDFONT	7254
D4E1	STDFONT	7255
D4E2	STDFONT	7256
D4E3	STDFONT	7257
D4E4	STDFONT	7258
D4E5	STDFONT	7259
D4E6	STDFONT	7260
D4E7	STDFONT	7261
D4E8	STDFONT	7262
D4E9	STDFONT	7263
D4EA	STDFONT	7264
D4EB	STDFONT	7265
D4EC	STDFONT	7266
D4ED	STDFONT	7267
D4EE	STDFONT	7268
D4EF	STDFONT	7269
D4F0	STDFONT	7270
D4F1	STDFONT	7271
D4F2	STDFONT	7272
D4F3	STDFONT	7273
D4F4	STDFONT	7274
D4F5	STDFONT	7275
D4F6	STDFONT	7276
D4F7	STDFONT	7277
D4F8	STDFONT	7278
D4F9	STDFONT	7279
D4FA	STDFONT	7280
D4FB	STDFONT	7281
D4FC	STDFONT	7282
D4FD	STDFONT	7283
D4FE	STDFONT	7284
D540	STDFONT	7285
D541	STDFONT	7286
D542	STDFONT	7287
D543	STDFONT	7288
D544	STDFONT	7289
D545	STDFONT	7290
D546	STDFONT	7291
D547	STDFONT	7292
D548	STDFONT	7293
D549	STDFONT	7294
D54A	STDFONT	7295
D54B	STDFONT	7296
D54C	STDFONT	7297
D54D	STDFONT	7298
D54E	STDFONT	7299
D54F	STDFONT	7300
D550	STDFONT	7301
D551	STDFONT	7302
D552	STDFONT	7303
D553	STDFONT	7304
D554	STDFONT	7305
D555	STDFONT	7306
D556	STDFONT	7307
D557	STDFONT	7308
D558	STDFONT	7309
D559	STDFONT	7310
D55A	STDFONT	7311
D55B	STDFONT	7312
D55C	STDFONT	7313
D55D	STDFONT	7314
D55E	STDFONT	7315
D55F	STDFONT	7316
D560	STDFONT	7317
D561	STDFONT	7318
D562	STDFONT	7319
D563	STDFONT	7320
D564	STDFONT	7321
D565	STDFONT	7322
D566	STDFONT	7323
D567	STDFONT	7324
D568	STDFONT	7325
D569	STDFONT	7326
D56A	STDFONT	7327
D56B	STDFONT	7328
D56C	STDFONT	7329
D56D	STDFONT	7330
D56E	STDFONT	7331
D56F	STDFONT	7332
D570	STDFONT	7333
D571	STDFONT	7334
D572	STDFONT	7335
D573	STDFONT	7336
D574	STDFONT	7337
D575	STDFONT	7338
D576	STDFONT	7339
D577	STDFONT	7340
D578	STDFONT	7341
D579	STDFONT	7342
D57A	STDFONT	7343
D57B	STDFONT	7344
D57C	STDFONT	7345
D57D	STDFONT	7346
D57E	STDFONT	7347
D5A1	STDFONT	7348
D5A2	STDFONT	7349
D5A3	STDFONT	7350
D5A4	STDFONT	7351
D5A5	STDFONT	7352
D5A6	STDFONT	7353
D5A7	STDFONT	7354
D5A8	STDFONT	7355
D5A9	STDFONT	7356
D5AA	STDFONT	7357
D5AB	STDFONT	7358
D5AC	STDFONT	7359
D5AD	STDFONT	7360
D5AE	STDFONT	7361
D5AF	STDFONT	7362
D5B0	STDFONT	7363
D5B1	STDFONT	7364
D5B2	STDFONT	7365
D5B3	STDFONT	7366
D5B4	STDFONT	7367
D5B5	STDFONT	7368
D5B6	STDFONT	7369
D5B7	STDFONT	7370
D5B8	STDFONT	7371
D5B9	STDFONT	7372
D5BA	STDFONT	7373
D5BB	STDFONT	7374
D5BC	STDFONT	7375
D5BD	STDFONT	7376
D5BE	STDFONT	7377
D5BF	STDFONT	7378
D5C0	STDFONT	7379
D5C1	STDFONT	7380
D5C2	STDFONT	7381
D5C3	STDFONT	7382
D5C4	STDFONT	7383
D5C5	STDFONT	7384
D5C6	STDFONT	7385
D5C7	STDFONT	7386
D5C8	STDFONT	7387
D5C9	STDFONT	7388
D5CA	STDFONT	7389
D5CB	STDFONT	7390
D5CC	STDFONT	7391
D5CD	STDFONT	7392
D5CE	STDFONT	7393
D5CF	STDFONT	7394
D5D0	STDFONT	7395
D5D1	STDFONT	7396
D5D2	STDFONT	7397
D5D3	STDFONT	7398
D5D4	STDFONT	7399
D5D5	STDFONT	7400
D5D6	STDFONT	7401
D5D7	STDFONT	7402
D5D8	STDFONT	7403
D5D9	STDFONT	7404
D5DA	STDFONT	7405
D5DB	STDFONT	7406
D5DC	STDFONT	7407
D5DD	STDFONT	7408
D5DE	STDFONT	7409
D5DF	STDFONT	7410
D5E0	STDFONT	7411
D5E1	STDFONT	7412
D5E2	STDFONT	7413
D5E3	STDFONT	7414
D5E4	STDFONT	7415
D5E5	STDFONT	7416
D5E6	STDFONT	7417
D5E7	STDFONT	7418
D5E8	STDFONT	7419
D5E9	STDFONT	7420
D5EA	STDFONT	7421
D5EB	STDFONT	7422
D5EC	STDFONT	7423
D5ED	STDFONT	7424
D5EE	STDFONT	7425
D5EF	STDFONT	7426
D5F0	STDFONT	7427
D5F1	STDFONT	7428
D5F2	STDFONT	7429
D5F3	STDFONT	7430
D5F4	STDFONT	7431
D5F5	STDFONT	7432
D5F6	STDFONT	7433
D5F7	STDFONT	7434
D5F8	STDFONT	7435
D5F9	STDFONT	7436
D5FA	STDFONT	7437
D5FB	STDFONT	7438
D5FC	STDFONT	7439
D5FD	STDFONT	7440
D5FE	STDFONT	7441
D640	STDFONT	7442
D641	STDFONT	7443
D642	STDFONT	7444
D643	STDFONT	7445
D644	STDFONT	7446
D645	STDFONT	7447
D646	STDFONT	7448
D647	STDFONT	7449
D648	STDFONT	7450
D649	STDFONT	7451
D64A	STDFONT	7452
D64B	STDFONT	7453
D64C	STDFONT	7454
D64D	STDFONT	7455
D64E	STDFONT	7456
D64F	STDFONT	7457
D650	STDFONT	7458
D651	STDFONT	7459
D652	STDFONT	7460
D653	STDFONT	7461
D654	STDFONT	7462
D655	STDFONT	7463
D656	STDFONT	7464
D657	STDFONT	7465
D658	STDFONT	7466
D659	STDFONT	7467
D65A	STDFONT	7468
D65B	STDFONT	7469
D65C	STDFONT	7470
D65D	STDFONT	7471
D65E	STDFONT	7472
D65F	STDFONT	7473
D660	STDFONT	7474
D661	STDFONT	7475
D662	STDFONT	7476
D663	STDFONT	7477
D664	STDFONT	7478
D665	STDFONT	7479
D666	STDFONT	7480
D667	STDFONT	7481
D668	STDFONT	7482
D669	STDFONT	7483
D66A	STDFONT	7484
D66B	STDFONT	7485
D66C	STDFONT	7486
D66D	STDFONT	7487
D66E	STDFONT	7488
D66F	STDFONT	7489
D670	STDFONT	7490
D671	STDFONT	7491
D672	STDFONT	7492
D673	STDFONT	7493
D674	STDFONT	7494
D675	STDFONT	7495
D676	STDFONT	7496
D677	STDFONT	7497
D678	STDFONT	7498
D679	STDFONT	7499
D67A	STDFONT	7500
D67B	STDFONT	7501
D67C	STDFONT	7502
D67D	STDFONT	7503
D67E	STDFONT	7504
D6A1	STDFONT	7505
D6A2	STDFONT	7506
D6A3	STDFONT	7507
D6A4	STDFONT	7508
D6A5	STDFONT	7509
D6A6	STDFONT	7510
D6A7	STDFONT	7511
D6A8	STDFONT	7512
D6A9	STDFONT	7513
D6AA	STDFONT	7514
D6AB	STDFONT	7515
D6AC	STDFONT	7516
D6AD	STDFONT	7517
D6AE	STDFONT	7518
D6AF	STDFONT	7519
D6B0	STDFONT	7520
D6B1	STDFONT	7521
D6B2	STDFONT	7522
D6B3	STDFONT	7523
D6B4	STDFONT	7524
D6B5	STDFONT	7525
D6B6	STDFONT	7526
D6B7	STDFONT	7527
D6B8	STDFONT	7528
D6B9	STDFONT	7529
D6BA	STDFONT	7530
D6BB	STDFONT	7531
D6BC	STDFONT	7532
D6BD	STDFONT	7533
D6BE	STDFONT	7534
D6BF	STDFONT	7535
D6C0	STDFONT	7536
D6C1	STDFONT	7537
D6C2	STDFONT	7538
D6C3	STDFONT	7539
D6C4	STDFONT	7540
D6C5	STDFONT	7541
D6C6	STDFONT	7542
D6C7	STDFONT	7543
D6C8	STDFONT	7544
D6C9	STDFONT	7545
D6CA	STDFONT	7546
D6CB	STDFONT	7547
D6CC	STDFONT	7548
D6CD	STDFONT	7549
D6CE	STDFONT	7550
D6CF	STDFONT	7551
D6D0	STDFONT	7552
D6D1	STDFONT	7553
D6D2	STDFONT	7554
D6D3	STDFONT	7555
D6D4	STDFONT	7556
D6D5	STDFONT	7557
D6D6	STDFONT	7558
D6D7	STDFONT	7559
D6D8	STDFONT	7560
D6D9	STDFONT	7561
D6DA	STDFONT	7562
D6DB	STDFONT	7563
D6DC	STDFONT	7564
D6DD	STDFONT	7565
D6DE	STDFONT	7566
D6DF	STDFONT	7567
D6E0	STDFONT	7568
D6E1	STDFONT	7569
D6E2	STDFONT	7570
D6E3	STDFONT	7571
D6E4	STDFONT	7572
D6E5	STDFONT	7573
D6E6	STDFONT	7574
D6E7	STDFONT	7575
D6E8	STDFONT	7576
D6E9	STDFONT	7577
D6EA	STDFONT	7578
D6EB	STDFONT	7579
D6EC	STDFONT	7580
D6ED	STDFONT	7581
D6EE	STDFONT	7582
D6EF	STDFONT	7583
D6F0	STDFONT	7584
D6F1	STDFONT	7585
D6F2	STDFONT	7586
D6F3	STDFONT	7587
D6F4	STDFONT	7588
D6F5	STDFONT	7589
D6F6	STDFONT	7590
D6F7	STDFONT	7591
D6F8	STDFONT	7592
D6F9	STDFONT	7593
D6FA	STDFONT	7594
D6FB	STDFONT	7595
D6FC	STDFONT	7596
D6FD	STDFONT	7597
D6FE	STDFONT	7598
D740	STDFONT	7599
D741	STDFONT	7600
D742	STDFONT	7601
D743	STDFONT	7602
D744	STDFONT	7603
D745	STDFONT	7604
D746	STDFONT	7605
D747	STDFONT	7606
D748	STDFONT	7607
D749	STDFONT	7608
D74A	STDFONT	7609
D74B	STDFONT	7610
D74C	STDFONT	7611
D74D	STDFONT	7612
D74E	STDFONT	7613
D74F	STDFONT	7614
D750	STDFONT	7615
D751	STDFONT	7616
D752	STDFONT	7617
D753	STDFONT	7618
D754	STDFONT	7619
D755	STDFONT	7620
D756	STDFONT	7621
D757	STDFONT	7622
D758	STDFONT	7623
D759	STDFONT	7624
D75A	STDFONT	7625
D75B	STDFONT	7626
D75C	STDFONT	7627
D75D	STDFONT	7628
D75E	STDFONT	7629
D75F	STDFONT	7630
D760	STDFONT	7631
D761	STDFONT	7632
D762	STDFONT	7633
D763	STDFONT	7634
D764	STDFONT	7635
D765	STDFONT	7636
D766	STDFONT	7637
D767	STDFONT	7638
D768	STDFONT	7639
D769	STDFONT	7640
D76A	STDFONT	7641
D76B	STDFONT	7642
D76C	STDFONT	7643
D76D	STDFONT	7644
D76E	STDFONT	7645
D76F	STDFONT	7646
D770	STDFONT	7647
D771	STDFONT	7648
D772	STDFONT	7649
D773	STDFONT	7650
D774	STDFONT	7651
D775	STDFONT	7652
D776	STDFONT	7653
D777	STDFONT	7654
D778	STDFONT	7655
D779	STDFONT	7656
D77A	STDFONT	7657
D77B	STDFONT	7658
D77C	STDFONT	7659
D77D	STDFONT	7660
D77E	STDFONT	7661
D7A1	STDFONT	7662
D7A2	STDFONT	7663
D7A3	STDFONT	7664
D7A4	STDFONT	7665
D7A5	STDFONT	7666
D7A6	STDFONT	7667
D7A7	STDFONT	7668
D7A8	STDFONT	7669
D7A9	STDFONT	7670
D7AA	STDFONT	7671
D7AB	STDFONT	7672
D7AC	STDFONT	7673
D7AD	STDFONT	7674
D7AE	STDFONT	7675
D7AF	STDFONT	7676
D7B0	STDFONT	7677
D7B1	STDFONT	7678
D7B2	STDFONT	7679
D7B3	STDFONT	7680
D7B4	STDFONT	7681
D7B5	STDFONT	7682
D7B6	STDFONT	7683
D7B7	STDFONT	7684
D7B8	STDFONT	7685
D7B9	STDFONT	7686
D7BA	STDFONT	7687
D7BB	STDFONT	7688
D7BC	STDFONT	7689
D7BD	STDFONT	7690
D7BE	STDFONT	7691
D7BF	STDFONT	7692
D7C0	STDFONT	7693
D7C1	STDFONT	7694
D7C2	STDFONT	7695
D7C3	STDFONT	7696
D7C4	STDFONT	7697
D7C5	STDFONT	7698
D7C6	STDFONT	7699
D7C7	STDFONT	7700
D7C8	STDFONT	7701
D7C9	STDFONT	7702
D7CA	STDFONT	7703
D7CB	STDFONT	7704
D7CC	STDFONT	7705
D7CD	STDFONT	7706
D7CE	STDFONT	7707
D7CF	STDFONT	7708
D7D0	STDFONT	7709
D7D1	STDFONT	7710
D7D2	STDFONT	7711
D7D3	STDFONT	7712
D7D4	STDFONT	7713
D7D5	STDFONT	7714
D7D6	STDFONT	7715
D7D7	STDFONT	7716
D7D8	STDFONT	7717
D7D9	STDFONT	7718
D7DA	STDFONT	7719
D7DB	STDFONT	7720
D7DC	STDFONT	7721
D7DD	STDFONT	7722
D7DE	STDFONT	7723
D7DF	STDFONT	7724
D7E0	STDFONT	7725
D7E1	STDFONT	7726
D7E2	STDFONT	7727
D7E3	STDFONT	7728
D7E4	STDFONT	7729
D7E5	STDFONT	7730
D7E6	STDFONT	7731
D7E7	STDFONT	7732
D7E8	STDFONT	7733
D7E9	STDFONT	7734
D7EA	STDFONT	7735
D7EB	STDFONT	7736
D7EC	STDFONT	7737
D7ED	STDFONT	7738
D7EE	STDFONT	7739
D7EF	STDFONT	7740
D7F0	STDFONT	7741
D7F1	STDFONT	7742
D7F2	STDFONT	7743
D7F3	STDFONT	7744
D7F4	STDFONT	7745
D7F5	STDFONT	7746
D7F6	STDFONT	7747
D7F7	STDFONT	7748
D7F8	STDFONT	7749
D7F9	STDFONT	7750
D7FA	STDFONT	7751
D7FB	STDFONT	7752
D7FC	STDFONT	7753
D7FD	STDFONT	7754
D7FE	STDFONT	7755
D840	STDFONT	7756
D841	STDFONT	7757
D842	STDFONT	7758
D843	STDFONT	7759
D844	STDFONT	7760
D845	STDFONT	7761
D846	STDFONT	7762
D847	STDFONT	7763
D848	STDFONT	7764
D849	STDFONT	7765
D84A	STDFONT	7766
D84B	STDFONT	7767
D84C	STDFONT	7768
D84D	STDFONT	7769
D84E	STDFONT	7770
D84F	STDFONT	7771
D850	STDFONT	7772
D851	STDFONT	7773
D852	STDFONT	7774
D853	STDFONT	7775
D854	STDFONT	7776
D855	STDFONT	7777
D856	STDFONT	7778
D857	STDFONT	7779
D858	STDFONT	7780
D859	STDFONT	7781
D85A	STDFONT	7782
D85B	STDFONT	7783
D85C	STDFONT	7784
D85D	STDFONT	7785
D85E	STDFONT	7786
D85F	STDFONT	7787
D860	STDFONT	7788
D861	STDFONT	7789
D862	STDFONT	7790
D863	STDFONT	7791
D864	STDFONT	7792
D865	STDFONT	7793
D866	STDFONT	7794
D867	STDFONT	7795
D868	STDFONT	7796
D869	STDFONT	7797
D86A	STDFONT	7798
D86B	STDFONT	7799
D86C	STDFONT	7800
D86D	STDFONT	7801
D86E	STDFONT	7802
D86F	STDFONT	7803
D870	STDFONT	7804
D871	STDFONT	7805
D872	STDFONT	7806
D873	STDFONT	7807
D874	STDFONT	7808
D875	STDFONT	7809
D876	STDFONT	7810
D877	STDFONT	7811
D878	STDFONT	7812
D879	STDFONT	7813
D87A	STDFONT	7814
D87B	STDFONT	7815
D87C	STDFONT	7816
D87D	STDFONT	7817
D87E	STDFONT	7818
D8A1	STDFONT	7819
D8A2	STDFONT	7820
D8A3	STDFONT	7821
D8A4	STDFONT	7822
D8A5	STDFONT	7823
D8A6	STDFONT	7824
D8A7	STDFONT	7825
D8A8	STDFONT	7826
D8A9	STDFONT	7827
D8AA	STDFONT	7828
D8AB	STDFONT	7829
D8AC	STDFONT	7830
D8AD	STDFONT	7831
D8AE	STDFONT	7832
D8AF	STDFONT	7833
D8B0	STDFONT	7834
D8B1	STDFONT	7835
D8B2	STDFONT	7836
D8B3	STDFONT	7837
D8B4	STDFONT	7838
D8B5	STDFONT	7839
D8B6	STDFONT	7840
D8B7	STDFONT	7841
D8B8	STDFONT	7842
D8B9	STDFONT	7843
D8BA	STDFONT	7844
D8BB	STDFONT	7845
D8BC	STDFONT	7846
D8BD	STDFONT	7847
D8BE	STDFONT	7848
D8BF	STDFONT	7849
D8C0	STDFONT	7850
D8C1	STDFONT	7851
D8C2	STDFONT	7852
D8C3	STDFONT	7853
D8C4	STDFONT	7854
D8C5	STDFONT	7855
D8C6	STDFONT	7856
D8C7	STDFONT	7857
D8C8	STDFONT	7858
D8C9	STDFONT	7859
D8CA	STDFONT	7860
D8CB	STDFONT	7861
D8CC	STDFONT	7862
D8CD	STDFONT	7863
D8CE	STDFONT	7864
D8CF	STDFONT	7865
D8D0	STDFONT	7866
D8D1	STDFONT	7867
D8D2	STDFONT	7868
D8D3	STDFONT	7869
D8D4	STDFONT	7870
D8D5	STDFONT	7871
D8D6	STDFONT	7872
D8D7	STDFONT	7873
D8D8	STDFONT	7874
D8D9	STDFONT	7875
D8DA	STDFONT	7876
D8DB	STDFONT	7877
